Tag_Number,Release_Da,Latitude,Longitude,Species_Na,Length,Weight,Latitude_F,Longitude_
B183484,2/5/23,36.30S,150.16E,BLACK MARLIN,270.00000000,90.00000000,-36.50000000,150.25000000
S141048,3/12/00,36.32S,150.17E,BLACK MARLIN,0.00000000,110.00000000,-36.50000000,150.25000000
S168340,1/24/00,36.29S,150.15E,STRIPED MARLIN,0.00000000,100.00000000,-36.50000000,150.25000000
B015630,3/12/07,30.51S,153.19E,BLACK MARLIN,160.00000000,40.00000000,-30.83333333,153.33333333
B001951,3/8/04,33.04S,152.28E,BLUE MARLIN,0.00000000,130.00000000,-33.08333333,152.50000000
s248586,7/27/14,33.45S,151.23E,MAKO SHARK,140.00000000,60.00000000,-33.75000000,151.41666667
A460476,1/29/06,34.06S,151.24E,DOLPHINFISH,51.00000000,0.00000000,-34.08333333,151.41666667
A505820,3/29/09,34.01S,151.20E,DOLPHINFISH,90.00000000,6.00000000,-34.00000000,151.33333333
A552402,5/19/12,36.25S,150.25E,ALBACORE,60.00000000,5.00000000,-36.41666667,150.41666667
A465018,3/2/06,36.29S,150.15E,YELLOWFIN TUNA,70.00000000,3.00000000,-36.50000000,150.25000000
A481212,11/3/07,36.26S,150.18E,ALBACORE,45.00000000,3.00000000,-36.41666667,150.33333333
A471826,11/11/07,30.18S,153.19E,YELLOWFIN TUNA,0.00000000,4.00000000,-30.33333333,153.33333333
B178534,1/2/23,33.44S,151.43E,STRIPED MARLIN,0.00000000,70.00000000,-33.75000000,151.75000000
S177709,9/16/01,34.00S,151.38E,YELLOWFIN TUNA,0.00000000,10.00000000,-34.00000000,151.66666667
A613379,2/12/17,34.33S,151.00E,DOLPHINFISH,50.00000000,1.50000000,-34.58333333,151.00000000
B180799,2/7/23,35.55S,150.32E,STRIPED MARLIN,0.00000000,75.00000000,-35.91666667,150.50000000
S218880,7/24/10,36.20S,150.19E,BLUE SHARK,0.00000000,80.00000000,-36.33333333,150.33333333
A338583,2/14/02,36.29S,150.15E,STRIPED MARLIN,0.00000000,70.00000000,-36.50000000,150.25000000
B160060,2/22/22,37.02S,150.27E,STRIPED MARLIN,240.00000000,110.00000000,-37.00000000,150.41666667
B035962,1/2/12,30.17S,153.30E,BLUE MARLIN,0.00000000,90.00000000,-30.25000000,153.50000000
B158532,2/20/20,32.55S,152.34E,STRIPED MARLIN,220.00000000,80.00000000,-32.91666667,152.58333333
B047349,4/24/11,33.03S,152.26E,STRIPED MARLIN,0.00000000,70.00000000,-33.08333333,152.41666667
B116404,3/14/15,33.20S,152.06E,BLUE MARLIN,220.00000000,110.00000000,-33.33333333,152.08333333
B128488,2/3/17,35.33S,150.40E,BLACK MARLIN,220.00000000,90.00000000,-35.58333333,150.66666667
B149584,3/17/23,35.11S,150.57E,BLACK MARLIN,230.00000000,80.00000000,-35.16666667,150.91666667
B068152,5/24/13,36.34S,150.27E,BLUE MARLIN,245.00000000,130.00000000,-36.58333333,150.41666667
B092121,12/16/14,30.13S,153.15E,BLACK MARLIN,130.00000000,20.00000000,-30.25000000,153.25000000
B124260,2/23/17,31.03S,153.06E,BLACK MARLIN,155.00000000,0.00000000,-31.08333333,153.08333333
B104105,2/21/15,32.51S,152.35E,BLACK MARLIN,45.00000000,90.00000000,-32.83333333,152.58333333
B131992,2/25/18,32.57S,152.35E,BLACK MARLIN,190.00000000,60.00000000,-32.91666667,152.58333333
B127179,3/2/18,33.02S,152.26E,BLUE MARLIN,0.00000000,110.00000000,-33.00000000,152.41666667
B145288,4/6/19,33.01S,152.27E,STRIPED MARLIN,0.00000000,70.00000000,-33.00000000,152.41666667
S133475,8/6/00,34.04S,151.38E,BLUE SHARK,0.00000000,100.00000000,-34.08333333,151.66666667
B173471,2/20/21,35.05S,151.00E,STRIPED MARLIN,260.00000000,120.00000000,-35.08333333,151.00000000
S250162,12/29/14,31.32S,159.24E,WHALER SHARK,120.00000000,15.00000000,-31.50000000,159.41666667
D002386,11/5/05,36.53S,150.20E,ALBACORE,63.00000000,2.50000000,-36.91666667,150.33333333
S182494,3/3/02,30.53S,153.50E,BLACK MARLIN,190.00000000,25.00000000,-30.91666667,153.83333333
S194618,1/7/08,31.03S,153.03E,WAHOO,0.00000000,11.00000000,-31.08333333,153.08333333
A308335,3/5/06,32.42S,152.33E,DOLPHINFISH,50.00000000,2.00000000,-32.66666667,152.58333333
S230450,10/19/13,33.00S,152.30E,BLUE SHARK,140.00000000,60.00000000,-33.00000000,152.50000000
B030064,4/9/11,33.03S,152.25E,BLACK MARLIN,210.00000000,85.00000000,-33.08333333,152.41666667
A480069,11/28/08,34.47S,151.10E,ALBACORE,70.00000000,9.00000000,-34.75000000,151.16666667
A564358,6/4/13,35.45S,150.36E,ALBACORE,0.00000000,8.00000000,-35.75000000,150.58333333
A445849,11/25/06,35.11S,151.03E,ALBACORE,0.00000000,7.00000000,-35.16666667,151.08333333
S99487,8/7/00,34.58S,151.01E,MAKO SHARK,140.00000000,30.00000000,-35.00000000,151.00000000
A527444,5/20/12,36.33S,150.33E,ALBACORE,0.00000000,8.00000000,-36.58333333,150.58333333
S269959,4/15/23,37.02S,150.00E,HAMMERHEAD SHARK,102.00000000,5.00000000,-37.00000000,150.00000000
B166347,1/23/21,32.32S,152.25E,BLACK MARLIN,0.00000000,40.00000000,-32.50000000,152.41666667
D009432,3/9/08,34.41S,150.59E,DOLPHINFISH,50.00000000,0.00000000,-34.66666667,151.00000000
S241228,11/23/12,35.08S,151.02E,BLUE SHARK,270.00000000,0.00000000,-35.16666667,151.00000000
A288655,11/27/04,35.11S,151.03E,YELLOWFIN TUNA,60.00000000,5.00000000,-35.16666667,151.08333333
S122693,1/3/11,31.31S,159.03E,WHALER SHARK,100.00000000,10.00000000,-31.50000000,159.08333333
S239586,1/6/11,29.55S,159.05E,WHALER SHARK,100.00000000,10.00000000,-29.91666667,159.08333333
B025595,2/11/07,32.53S,152.40E,STRIPED MARLIN,0.00000000,75.00000000,-32.91666667,152.66666667
B002323,2/27/15,32.56S,152.23E,BLACK MARLIN,100.00000000,60.00000000,-32.91666667,152.41666667
A218554,10/3/04,36.29S,150.15E,ALBACORE,70.00000000,5.00000000,-36.50000000,150.25000000
S187790,9/22/01,30.18S,153.30E,YELLOWFIN TUNA,0.00000000,8.00000000,-30.33333333,153.50000000
B167360,1/14/21,31.33S,152.56E,BLACK MARLIN,200.00000000,35.00000000,-31.58333333,152.91666667
A169576,2/28/01,32.33S,152.33E,DOLPHINFISH,0.00000000,1.00000000,-32.58333333,152.58333333
B004950,2/23/06,32.42S,152.42E,STRIPED MARLIN,0.00000000,110.00000000,-32.66666667,152.66666667
B029458,2/11/08,32.55S,152.34E,BLACK MARLIN,200.00000000,90.00000000,-32.91666667,152.58333333
B154686,2/27/21,32.30S,152.36E,BLACK MARLIN,0.00000000,40.00000000,-32.50000000,152.58333333
B083427,2/14/15,36.09S,150.22E,STRIPED MARLIN,210.00000000,90.00000000,-36.16666667,150.33333333
B117051,1/3/19,35.21S,150.29E,STRIPED MARLIN,0.00000000,80.00000000,-35.33333333,150.50000000
B047302,3/14/09,35.11S,150.57E,STRIPED MARLIN,270.00000000,110.00000000,-35.16666667,150.91666667
B109162,1/25/16,36.29S,150.17E,STRIPED MARLIN,300.00000000,100.00000000,-36.50000000,150.25000000
B125835,1/11/18,37.05S,150.19E,STRIPED MARLIN,0.00000000,70.00000000,-37.08333333,150.33333333
B114562,10/25/15,29.16S,160.36E,BROADBILL SWORDFISH,135.00000000,5.00000000,-29.25000000,160.58333333
B094603,12/30/14,31.28S,153.10E,BLUE MARLIN,0.00000000,130.00000000,-31.50000000,153.16666667
b063232,3/13/10,32.52S,152.35E,STRIPED MARLIN,240.00000000,95.00000000,-32.83333333,152.58333333
B091016,3/1/12,33.03S,152.25E,STRIPED MARLIN,250.00000000,100.00000000,-33.08333333,152.41666667
B050765,2/5/11,33.01S,152.25E,STRIPED MARLIN,150.00000000,90.00000000,-33.00000000,152.41666667
S173695,4/7/02,33.53S,151.38E,MAKO SHARK,0.00000000,120.00000000,-33.91666667,151.66666667
S184463,1/2/02,35.21S,150.42E,MAKO SHARK,120.00000000,60.00000000,-35.33333333,150.66666667
S223569,4/6/08,35.09S,151.00E,MAKO SHARK,0.00000000,70.00000000,-35.16666667,151.00000000
B021978,3/7/07,35.11S,151.03E,STRIPED MARLIN,0.00000000,80.00000000,-35.16666667,151.08333333
A348948,2/27/00,34.57S,150.56E,BLACK MARLIN,160.00000000,55.00000000,-34.91666667,150.91666667
A402748,1/4/01,31.32S,159.13E,YELLOWFIN TUNA,122.00000000,26.00000000,-31.50000000,159.25000000
B030799,5/21/16,36.49S,150.18E,STRIPED MARLIN,235.00000000,90.00000000,-36.83333333,150.33333333
S195703,4/23/05,36.54S,149.56E,MAKO SHARK,0.00000000,130.00000000,-36.91666667,149.91666667
B035392,3/6/09,32.51S,152.35E,STRIPED MARLIN,0.00000000,80.00000000,-32.83333333,152.58333333
B027276,1/30/07,32.54S,152.34E,STRIPED MARLIN,0.00000000,70.00000000,-32.91666667,152.58333333
A582293,1/31/15,33.26S,151.44E,DOLPHINFISH,65.00000000,3.00000000,-33.41666667,151.75000000
S263597,8/5/18,34.02S,151.39E,MAKO SHARK,200.00000000,90.00000000,-34.00000000,151.66666667
S224217,3/17/07,33.34S,151.37E,YELLOWFIN TUNA,0.00000000,6.00000000,-33.58333333,151.58333333
S248702,2/13/15,34.30S,150.54E,HAMMERHEAD SHARK,175.00000000,35.00000000,-34.50000000,150.91666667
A492908,5/19/14,36.21S,150.24E,ALBACORE,60.00000000,5.00000000,-36.33333333,150.41666667
A481404,6/20/12,36.20S,150.30E,SOUTHERN BLUEFIN TUNA,120.00000000,25.00000000,-36.33333333,150.50000000
A533396,11/24/12,35.12S,150.59E,ALBACORE,100.00000000,10.00000000,-35.16666667,151.00000000
A425422,11/21/04,35.11S,151.03E,YELLOWFIN TUNA,60.00000000,0.00000000,-35.16666667,151.08333333
A510102,4/14/08,37.12S,150.04E,YELLOWFIN TUNA,80.00000000,12.00000000,-37.16666667,150.08333333
A564196,4/5/16,31.35S,153.20E,BROADBILL SWORDFISH,67.00000000,3.00000000,-31.58333333,153.33333333
A504262,2/5/11,33.01S,152.34E,DOLPHINFISH,100.00000000,8.00000000,-33.00000000,152.58333333
A359975,3/20/05,33.30S,151.38E,DOLPHINFISH,70.00000000,1.00000000,-33.50000000,151.66666667
B016009,1/17/21,34.20S,151.36E,STRIPED MARLIN,240.00000000,55.00000000,-34.33333333,151.58333333
A407371,5/25/02,35.54S,150.37E,ALBACORE,85.00000000,10.00000000,-35.91666667,150.58333333
B010271,4/9/07,36.07S,150.24E,STRIPED MARLIN,0.00000000,100.00000000,-36.08333333,150.41666667
B002488,4/6/04,36.29S,150.15E,STRIPED MARLIN,0.00000000,70.00000000,-36.50000000,150.25000000
S162679,1/18/00,36.29S,150.15E,STRIPED MARLIN,280.00000000,90.00000000,-36.50000000,150.25000000
B142934,1/10/19,31.11S,152.59E,BLACK MARLIN,0.00000000,40.00000000,-31.16666667,153.00000000
D010717,2/8/09,30.21S,153.16E,DOLPHINFISH,50.00000000,0.40000000,-30.33333333,153.25000000
S259420,2/26/18,32.55S,152.34E,WHALER SHARK,0.00000000,20.00000000,-32.91666667,152.58333333
B136073,2/4/17,35.45S,150.33E,STRIPED MARLIN,0.00000000,70.00000000,-35.75000000,150.58333333
B115188,1/8/16,36.10S,150.22E,STRIPED MARLIN,200.00000000,100.00000000,-36.16666667,150.33333333
B137213,2/10/22,35.22S,150.50E,STRIPED MARLIN,220.00000000,75.00000000,-35.33333333,150.83333333
B127072,2/6/16,35.19S,150.57E,SHORTBILL SPEARFISH,160.00000000,0.00000000,-35.33333333,150.91666667
B158489,3/23/19,35.08S,150.58E,STRIPED MARLIN,0.00000000,65.00000000,-35.16666667,151.00000000
B123944,12/30/20,36.00S,151.43E,STRIPED MARLIN,200.00000000,70.00000000,-36.00000000,151.75000000
B103768,2/6/16,36.29S,150.15E,STRIPED MARLIN,0.00000000,80.00000000,-36.50000000,150.25000000
B136140,3/1/17,36.32S,150.16E,BLACK MARLIN,0.00000000,80.00000000,-36.50000000,150.25000000
B081248,3/24/12,33.01S,152.26E,STRIPED MARLIN,0.00000000,70.00000000,-33.00000000,152.41666667
B145128,3/12/20,33.01S,152.27E,BLACK MARLIN,0.00000000,70.00000000,-33.00000000,152.41666667
D001918,3/16/08,33.22S,152.08E,DOLPHINFISH,91.44000000,6.00000000,-33.33333333,152.16666667
B063045,3/20/10,33.20S,152.06E,BLACK MARLIN,0.00000000,100.00000000,-33.33333333,152.08333333
B005946,1/20/08,35.53S,150.31E,STRIPED MARLIN,220.00000000,90.00000000,-35.91666667,150.50000000
B010355,2/4/07,35.20S,150.45E,STRIPED MARLIN,0.00000000,70.00000000,-35.33333333,150.75000000
A286567,2/4/06,35.21S,150.42E,YELLOWFIN TUNA,80.00000000,11.00000000,-35.33333333,150.66666667
B173584,3/13/21,35.08S,151.02E,BLACK MARLIN,220.00000000,40.00000000,-35.16666667,151.00000000
A442234,11/25/06,35.03S,150.51E,YELLOWFIN TUNA,65.00000000,5.00000000,-35.08333333,150.83333333
A359774,1/31/04,34.57S,150.56E,BLACK MARLIN,220.00000000,0.00000000,-34.91666667,150.91666667
B016481,4/17/06,32.54S,152.34E,STRIPED MARLIN,240.00000000,90.00000000,-32.91666667,152.58333333
S211772,2/12/07,32.54S,152.34E,STRIPED MARLIN,0.00000000,0.00000000,-32.91666667,152.58333333
B024026,4/14/07,33.04S,152.28E,STRIPED MARLIN,220.00000000,80.00000000,-33.08333333,152.50000000
A424771,2/17/22,32.43S,152.28E,DOLPHINFISH,65.00000000,3.00000000,-32.75000000,152.50000000
A500672,1/24/09,34.12S,151.20E,DOLPHINFISH,63.00000000,1.00000000,-34.16666667,151.33333333
A483332,3/16/08,34.06S,151.24E,DOLPHINFISH,60.00000000,4.50000000,-34.08333333,151.41666667
A407489,1/18/02,35.54S,150.37E,YELLOWFIN TUNA,98.00000000,14.00000000,-35.91666667,150.58333333
A425604,8/14/21,35.80S,150.55E,SOUTHERN BLUEFIN TUNA,0.00000000,8.00000000,-36.33333333,150.91666667
A461374,11/8/08,35.11S,151.03E,ALBACORE,60.00000000,7.00000000,-35.16666667,151.08333333
A519392,6/29/11,36.42S,150.29E,SOUTHERN BLUEFIN TUNA,130.00000000,35.00000000,-36.66666667,150.50000000
S219170,2/27/05,32.54S,152.34E,BLACK MARLIN,0.00000000,70.00000000,-32.91666667,152.58333333
A552792,10/22/11,36.05S,150.36E,ALBACORE,90.00000000,7.00000000,-36.08333333,150.58333333
A402873,11/23/01,35.11S,151.03E,YELLOWFIN TUNA,50.00000000,5.00000000,-35.16666667,151.08333333
A445918,4/3/05,30.18S,153.09E,DOLPHINFISH,0.00000000,4.00000000,-30.33333333,153.16666667
B156172,1/19/20,33.03S,152.59E,BLUE MARLIN,0.00000000,100.00000000,-33.08333333,153.00000000
B047077,2/14/15,33.03S,152.26E,SHORTBILL SPEARFISH,0.00000000,40.00000000,-33.08333333,152.41666667
B156120,1/25/20,32.28S,152.35E,BLACK MARLIN,0.00000000,55.00000000,-32.50000000,152.58333333
B083217,2/21/15,32.25S,152.34E,BLACK MARLIN,170.00000000,40.00000000,-32.41666667,152.58333333
B117106,4/16/18,36.59S,150.18E,STRIPED MARLIN,0.00000000,100.00000000,-37.00000000,150.33333333
B130295,1/12/21,30.18S,153.19E,BLACK MARLIN,150.00000000,50.00000000,-30.33333333,153.33333333
B062433,2/26/15,33.03S,152.36E,STRIPED MARLIN,220.00000000,80.00000000,-33.08333333,152.58333333
B121077,2/6/18,33.08S,152.20E,BLACK MARLIN,200.00000000,70.00000000,-33.16666667,152.33333333
S201938,3/2/05,32.33S,152.26E,BLACK MARLIN,0.00000000,15.00000000,-32.58333333,152.41666667
A429394,4/10/10,33.50S,151.50E,YELLOWFIN TUNA,100.00000000,18.00000000,-33.83333333,151.83333333
B002605,1/28/05,35.32S,150.44E,STRIPED MARLIN,0.00000000,80.00000000,-35.50000000,150.75000000
A445823,11/24/06,35.11S,151.03E,YELLOWFIN TUNA,80.00000000,8.00000000,-35.16666667,151.08333333
B190907,4/15/23,36.26S,150.04E,STRIPED MARLIN,240.00000000,90.00000000,-36.41666667,150.08333333
S234700,3/20/15,36.58S,150.13E,MAKO SHARK,140.00000000,50.00000000,-37.00000000,150.25000000
B022691,2/3/12,33.02S,152.26E,STRIPED MARLIN,0.00000000,70.00000000,-33.00000000,152.41666667
A504119,1/31/15,33.15S,151.38E,DOLPHINFISH,60.00000000,2.00000000,-33.25000000,151.66666667
A446177,2/26/05,33.56S,151.28E,STRIPED MARLIN,160.00000000,40.00000000,-33.91666667,151.50000000
A461233,11/24/12,35.10S,151.01E,ALBACORE,46.00000000,2.00000000,-35.16666667,151.00000000
S368199,12/12/01,35.06S,150.59E,YELLOWFIN TUNA,0.00000000,3.00000000,-35.08333333,151.00000000
S240018,1/2/11,31.31S,159.03E,WHALER SHARK,0.00000000,10.00000000,-31.50000000,159.08333333
A481562,4/13/08,37.05S,150.05E,YELLOWFIN TUNA,70.00000000,0.00000000,-37.08333333,150.08333333
A539050,3/5/14,37.07S,150.07E,YELLOWFIN TUNA,65.00000000,4.00000000,-37.08333333,150.08333333
S236697,1/25/15,30.22S,153.11E,HAMMERHEAD SHARK,145.00000000,25.00000000,-30.33333333,153.16666667
S215466,1/12/17,31.09S,153.03E,HAMMERHEAD SHARK,120.00000000,30.00000000,-31.16666667,153.08333333
B139888,2/9/23,32.33S,152.26E,BLACK MARLIN,0.00000000,20.00000000,-32.58333333,152.41666667
D000310,3/19/04,33.53S,151.26E,DOLPHINFISH,55.00000000,1.40000000,-33.91666667,151.41666667
B027373,3/16/08,34.06S,151.24E,STRIPED MARLIN,0.00000000,0.00000000,-34.08333333,151.41666667
S173580,5/7/00,34.00S,151.15E,YELLOWFIN TUNA,0.00000000,35.00000000,-34.00000000,151.25000000
A564777,1/25/15,33.59S,151.26E,DOLPHINFISH,50.00000000,1.50000000,-34.00000000,151.41666667
S170376,12/22/01,34.53S,151.06E,MAKO SHARK,140.00000000,25.00000000,-34.91666667,151.08333333
B016395,2/26/06,33.04S,152.28E,BLACK MARLIN,150.00000000,70.00000000,-33.08333333,152.50000000
A243371,5/20/12,36.31S,150.23E,YELLOWFIN TUNA,80.00000000,7.00000000,-36.50000000,150.41666667
S149973,1/24/00,36.29S,150.15E,STRIPED MARLIN,220.00000000,80.00000000,-36.50000000,150.25000000
A382913,5/12/01,37.06S,150.19E,STRIPED MARLIN,210.00000000,60.00000000,-37.08333333,150.33333333
S213197,2/15/05,30.52S,153.05E,BLACK MARLIN,0.00000000,30.00000000,-30.83333333,153.08333333
B167527,10/5/21,30.22S,153.18E,STRIPED MARLIN,240.00000000,110.00000000,-30.33333333,153.33333333
B136424,1/10/21,31.27S,152.59E,BLACK MARLIN,160.00000000,70.00000000,-31.41666667,153.00000000
B131746,1/26/18,36.15S,151.10E,STRIPED MARLIN,240.00000000,80.00000000,-36.25000000,151.16666667
B112165,1/13/16,31.15S,153.00E,BLACK MARLIN,140.00000000,20.00000000,-31.25000000,153.00000000
B091695,1/1/16,32.42S,152.38E,STRIPED MARLIN,0.00000000,60.00000000,-32.66666667,152.66666667
B081313,2/18/12,33.01S,152.25E,STRIPED MARLIN,0.00000000,70.00000000,-33.00000000,152.41666667
S248368,8/4/12,34.02S,151.38E,MAKO SHARK,0.00000000,70.00000000,-34.00000000,151.66666667
S176311,1/7/01,33.53S,151.28E,STRIPED MARLIN,250.00000000,90.00000000,-33.91666667,151.50000000
S171441,2/20/00,33.44S,151.23E,STRIPED MARLIN,0.00000000,70.00000000,-33.75000000,151.41666667
A653256,2/27/21,34.06S,151.24E,DOLPHINFISH,110.00000000,0.00000000,-34.08333333,151.41666667
A375710,1/26/02,35.55S,150.30E,STRIPED MARLIN,240.00000000,105.00000000,-35.91666667,150.50000000
B155045,1/17/23,36.05S,150.27E,BLACK MARLIN,0.00000000,80.00000000,-36.08333333,150.41666667
A407303,4/20/02,34.48S,151.10E,DOLPHINFISH,75.00000000,0.00000000,-34.83333333,151.16666667
B002962,4/18/04,36.29S,150.15E,STRIPED MARLIN,0.00000000,65.00000000,-36.50000000,150.25000000
S150525,3/14/03,36.29S,150.15E,WHALER SHARK,0.00000000,80.00000000,-36.50000000,150.25000000
A335275,4/24/05,36.55S,150.21E,DOLPHINFISH,50.00000000,0.50000000,-36.91666667,150.33333333
B047001,3/24/09,33.03S,152.25E,STRIPED MARLIN,0.00000000,60.00000000,-33.08333333,152.41666667
A429752,3/19/11,33.33S,151.37E,DOLPHINFISH,0.00000000,5.00000000,-33.58333333,151.58333333
S257946,7/30/16,34.22S,151.11E,MAKO SHARK,150.00000000,50.00000000,-34.33333333,151.16666667
A415724,6/13/05,34.34S,151.05E,YELLOWFIN TUNA,75.00000000,8.00000000,-34.58333333,151.08333333
A506248,2/15/15,34.33S,151.00E,DOLPHINFISH,49.00000000,0.00000000,-34.58333333,151.00000000
S252840,4/1/18,35.21S,151.25E,HAMMERHEAD SHARK,150.00000000,60.00000000,-35.33333333,151.41666667
A482143,2/3/08,35.23S,150.55E,YELLOWFIN TUNA,80.00000000,12.00000000,-35.41666667,150.91666667
A501057,11/25/11,35.14S,158.57E,ALBACORE,40.00000000,1.00000000,-35.25000000,158.91666667
A446496,1/13/05,31.26S,153.08E,WAHOO,60.00000000,0.00000000,-31.41666667,153.16666667
A389617,2/28/01,32.40S,152.45E,DOLPHINFISH,35.00000000,0.00000000,-32.66666667,152.75000000
B145330,3/24/18,34.04S,151.25E,BLUE MARLIN,0.00000000,40.00000000,-34.08333333,151.41666667
S227750,2/13/16,35.14S,150.54E,WHALER SHARK,0.00000000,60.00000000,-35.25000000,150.91666667
S175631,3/1/00,34.57S,150.56E,BLACK MARLIN,190.00000000,70.00000000,-34.91666667,150.91666667
B144122,2/7/19,36.58S,150.17E,STRIPED MARLIN,0.00000000,80.00000000,-37.00000000,150.25000000
S184299,7/1/06,30.18S,153.19E,DOLPHINFISH,70.00000000,1.50000000,-30.33333333,153.33333333
A349771,2/25/01,32.49S,152.41E,DOLPHINFISH,40.00000000,1.00000000,-32.83333333,152.66666667
S147547,3/11/01,32.49S,152.41E,STRIPED MARLIN,68.00000000,0.00000000,-32.83333333,152.66666667
B063114,2/28/10,32.50S,152.35E,STRIPED MARLIN,0.00000000,95.00000000,-32.83333333,152.58333333
B009825,1/25/08,32.55S,152.34E,BLACK MARLIN,200.00000000,95.00000000,-32.91666667,152.58333333
B158755,2/21/20,33.01S,152.27E,BLACK MARLIN,0.00000000,35.00000000,-33.00000000,152.41666667
A393512,2/24/01,32.42S,152.14E,DOLPHINFISH,45.00000000,1.00000000,-32.66666667,152.25000000
B079132,2/14/13,32.30S,152.32E,BLACK MARLIN,200.00000000,60.00000000,-32.50000000,152.50000000
B081922,2/14/15,32.23S,152.33E,BLACK MARLIN,180.00000000,50.00000000,-32.41666667,152.58333333
B121384,1/27/17,34.09S,151.25E,STRIPED MARLIN,0.00000000,60.00000000,-34.16666667,151.41666667
B103206,1/18/15,35.49S,150.32E,STRIPED MARLIN,220.00000000,80.00000000,-35.83333333,150.50000000
B098561,2/1/16,36.31S,150.15E,STRIPED MARLIN,220.00000000,70.00000000,-36.50000000,150.25000000
B178333,2/23/22,36.25S,150.15E,STRIPED MARLIN,0.00000000,70.00000000,-36.41666667,150.25000000
B062324,5/1/14,37.02S,150.08E,STRIPED MARLIN,191.00000000,55.00000000,-37.00000000,150.16666667
B118478,2/24/17,32.42S,152.52E,BLUE MARLIN,0.00000000,150.00000000,-32.66666667,152.83333333
B126343,2/25/17,32.55S,152.31E,STRIPED MARLIN,0.00000000,80.00000000,-32.91666667,152.50000000
B095987,2/29/20,33.01S,152.27E,BLACK MARLIN,120.00000000,30.00000000,-33.00000000,152.41666667
B181455,2/24/23,34.56S,150.53E,BLACK MARLIN,0.00000000,60.00000000,-34.91666667,150.91666667
B176415,2/7/21,29.24S,153.41E,BLACK MARLIN,210.00000000,90.00000000,-29.41666667,153.66666667
B176857,3/3/21,36.28S,150.13E,STRIPED MARLIN,0.00000000,70.00000000,-36.50000000,150.25000000
B068754,1/10/18,32.42S,152.44E,STRIPED MARLIN,0.00000000,90.00000000,-32.66666667,152.75000000
A561405,2/23/14,32.56S,152.31E,YELLOWFIN TUNA,50.00000000,4.00000000,-32.91666667,152.50000000
D000983,2/21/09,33.04S,152.30E,DOLPHINFISH,55.00000000,0.00000000,-33.08333333,152.50000000
